 1, 101, 5
1, 102, 3.0
1, 103, 2.5 
1, 201, 5.0
1, 202, 3.0
1, 203, 2.5 
2, 101, 2.0
2, 102, 2.5
2, 103, 5.0
2, 104, 2.0
2, 201, 2.0
2, 202, 2.5
2, 203, 5.0
2, 204, 2.0
3, 101, 2.5
3, 104, 4.0
3, 105, 4.5
3, 107, 5.0
3, 201, 2.5
3, 204, 4.0
3, 205, 4.5
3, 207, 5.0
4, 101, 5.0
4, 103, 3.0
4, 104, 4.5
4, 106, 4.0
4, 201, 5.0
4, 203, 3.0
4, 204, 4.5
4, 206, 4.0
5, 101, 4.0
5, 102, 3.0
5, 103, 2.0
5, 104, 4.0
5, 105, 3.5
5, 106, 4.0
5, 201, 4.0
5, 202, 3.0
5, 203, 2.0
5, 204, 4.0
5, 205, 3.5
5, 206, 4.0
6, 101, 5.0
6, 102, 3.0
6, 103, 2.5 
6, 201, 5.0
6, 202, 3.0
6, 203, 2.5 
7, 101, 2.0
7, 102, 2.5
7, 103, 5.0
7, 104, 2.0
7, 201, 2.0
7, 202, 2.5
7, 203, 5.0
7, 204, 2.0
8, 101, 2.5
8, 104, 4.0
8, 105, 4.5
8, 107, 5.0
8, 201, 2.5
8, 204, 4.0
8, 205, 4.5
8, 207, 5.0
9, 101, 5.0
9, 103, 3.0
9, 104, 4.5
9, 106, 4.0
9, 201, 5.0
9, 203, 3.0
9, 204, 4.5
9, 206, 4.0
10, 101, 4.0
10, 102, 3.0
10, 103, 2.0
10, 104, 4.0
10, 105, 3.5
10, 106, 4.0
10, 201, 4.0
10, 202, 3.0
10, 203, 2.0
10, 204, 4.0
10, 205, 3.5
10, 206, 4.0
